Date,Payup (ticks),Date,%OAS
5/29/2014,1.6875,6/4/2014,0.58715
5/30/2014,1.6875,6/5/2014,0.565783
6/2/2014,1.6875,6/6/2014,0.584265
6/3/2014,1.6875,6/9/2014,0.594675
6/4/2014,1.625,6/10/2014,0.635015
6/5/2014,1.625,6/11/2014,0.649135
6/6/2014,1.625,6/12/2014,0.608486
6/9/2014,1.625,6/13/2014,0.61456
6/10/2014,1.625,6/16/2014,0.606367
6/11/2014,1.625,6/17/2014,0.655312
6/12/2014,1.625,6/18/2014,0.623931
6/13/2014,1.625,6/19/2014,0.611157
6/16/2014,1.625,6/20/2014,0.600021
6/17/2014,1.625,6/23/2014,0.579741
6/18/2014,1.625,6/24/2014,0.563523
6/19/2014,1.625,6/25/2014,0.553051
6/20/2014,1.625,6/26/2014,0.534013
6/23/2014,1.5625,6/27/2014,0.532814
6/24/2014,1.5625,6/30/2014,0.518605
6/25/2014,1.5625,7/1/2014,0.487037
6/26/2014,1.5625,7/2/2014,0.495966
6/27/2014,1.5625,7/3/2014,0.510141
6/30/2014,1.5625,7/7/2014,0.498167
7/1/2014,1.5625,7/8/2014,0.469957
7/2/2014,1.5,7/9/2014,0.498872
7/3/2014,1.5,7/10/2014,0.515849
7/7/2014,1.5,7/11/2014,0.506681
7/8/2014,1.5,7/14/2014,0.530669
7/9/2014,1.625,7/15/2014,0.535388
7/10/2014,1.625,7/16/2014,0.536312
7/11/2014,1.625,7/17/2014,0.496308
7/14/2014,1.625,7/18/2014,0.513331
7/15/2014,1.625,7/21/2014,0.508668
7/16/2014,1.625,7/22/2014,0.498463
7/17/2014,1.625,7/23/2014,0.504947
7/18/2014,1.6875,7/24/2014,0.53651
7/21/2014,1.6875,7/25/2014,0.506667
7/22/2014,1.6875,7/28/2014,0.511777
7/23/2014,1.6875,7/29/2014,0.493502
7/24/2014,1.6875,7/30/2014,0.549292
7/25/2014,1.6875,7/31/2014,0.546191
7/28/2014,1.6875,8/1/2014,0.543592
7/29/2014,1.6875,8/4/2014,0.535342
7/30/2014,1.6875,8/5/2014,0.534209
7/31/2014,1.6875,8/6/2014,0.553975
8/1/2014,1.6875,8/7/2014,0.529605
8/4/2014,1.6875,8/8/2014,0.549051
8/5/2014,1.6875,8/11/2014,0.556971
8/6/2014,1.75,8/12/2014,0.56837
8/7/2014,1.75,8/13/2014,0.539971
8/8/2014,1.75,8/14/2014,0.525114
8/11/2014,1.75,8/15/2014,0.49729
8/12/2014,1.75,8/18/2014,0.524659
8/13/2014,1.75,8/19/2014,0.537976
8/14/2014,1.75,8/20/2014,0.586585
8/15/2014,1.75,8/21/2014,0.566374
8/18/2014,1.75,8/22/2014,0.55978
8/19/2014,1.75,8/25/2014,0.553094
8/20/2014,1.875,8/26/2014,0.558834
8/21/2014,1.875,8/27/2014,0.54333
8/22/2014,1.875,8/28/2014,0.529175
8/25/2014,1.875,8/29/2014,0.529538
8/26/2014,1.875,9/2/2014,0.573145
8/27/2014,1.875,9/3/2014,0.598274
8/28/2014,1.875,9/4/2014,0.581952
8/29/2014,1.875,9/5/2014,0.598352
9/2/2014,1.875,9/8/2014,0.609698
9/3/2014,2,9/9/2014,0.579702
9/4/2014,1.875,9/10/2014,0.607298
9/5/2014,1.875,9/11/2014,0.605803
9/8/2014,1.875,9/12/2014,0.673152
9/9/2014,1.875,9/15/2014,0.660647
9/10/2014,1.875,9/16/2014,0.665057
9/11/2014,1.875,9/17/2014,0.582583
9/12/2014,1.875,9/18/2014,0.588455
9/15/2014,1.875,9/19/2014,0.555389
9/16/2014,1.875,9/22/2014,0.544391
9/17/2014,1.625,9/23/2014,0.523059
9/18/2014,1.625,9/24/2014,0.538476
9/19/2014,1.625,9/25/2014,0.507867
9/22/2014,1.625,9/26/2014,0.506658
9/23/2014,1.625,9/29/2014,0.488192
9/24/2014,1.625,9/30/2014,0.497784
9/25/2014,1.625,10/1/2014,0.452182
9/26/2014,1.625,10/2/2014,0.464475
9/29/2014,1.625,10/3/2014,0.467548
9/30/2014,1.625,10/6/2014,0.454741
10/1/2014,1.625,10/7/2014,0.418288
10/2/2014,1.625,10/8/2014,0.408083
10/3/2014,1.625,10/9/2014,0.439277
10/6/2014,1.625,10/10/2014,0.435233
10/7/2014,1.625,10/14/2014,0.54563
10/8/2014,1.625,10/15/2014,0.486497
10/9/2014,1.6875,10/16/2014,0.519701
