Date,Payup (ticks),Date,%OAS
5/14/2014,0.875,5/20/2014,0.47206
5/15/2014,0.875,5/21/2014,0.477894
5/16/2014,0.875,5/22/2014,0.476778
5/19/2014,1,5/23/2014,0.47121
5/20/2014,1,5/27/2014,0.457072
5/21/2014,1,5/28/2014,0.439177
5/22/2014,1,5/29/2014,0.44669
5/23/2014,1,5/30/2014,0.448425
5/27/2014,1,6/2/2014,0.480389
5/28/2014,1.0625,6/3/2014,0.549332
5/29/2014,1.0625,6/4/2014,0.519206
5/30/2014,1.0625,6/5/2014,0.498642
6/2/2014,1.0625,6/6/2014,0.51678
6/3/2014,1.125,6/9/2014,0.526142
6/4/2014,1.0625,6/10/2014,0.572577
6/5/2014,1.0625,6/11/2014,0.581969
6/6/2014,1.0625,6/12/2014,0.543058
6/9/2014,1.0625,6/13/2014,0.548563
6/10/2014,1.0625,6/16/2014,0.537994
6/11/2014,1.0625,6/17/2014,0.584217
6/12/2014,1.0625,6/18/2014,0.55389
6/13/2014,1.0625,6/19/2014,0.538324
6/16/2014,1.0625,6/20/2014,0.526891
6/17/2014,1.0625,6/23/2014,0.498616
6/18/2014,1.0625,6/24/2014,0.484794
6/19/2014,1.0625,6/25/2014,0.474942
6/20/2014,1.0625,6/26/2014,0.457578
6/23/2014,1,6/27/2014,0.455674
6/24/2014,1,6/30/2014,0.443456
6/25/2014,1,7/1/2014,0.399584
6/26/2014,1,7/2/2014,0.397328
6/27/2014,1,7/3/2014,0.409917
6/30/2014,1,7/7/2014,0.400932
7/1/2014,1,7/8/2014,0.37695
7/2/2014,0.9375,7/9/2014,0.418833
7/3/2014,0.9375,7/10/2014,0.440148
7/7/2014,0.9375,7/11/2014,0.432367
7/8/2014,0.9375,7/14/2014,0.453816
7/9/2014,1.0625,7/15/2014,0.458954
7/10/2014,1.0625,7/16/2014,0.461764
7/11/2014,1.0625,7/17/2014,0.427888
7/14/2014,1.0625,7/18/2014,0.475663
7/15/2014,1.0625,7/21/2014,0.472227
7/16/2014,1.0625,7/22/2014,0.487671
7/17/2014,1.0625,7/23/2014,0.49434
7/18/2014,1.1875,7/24/2014,0.526112
7/21/2014,1.1875,7/25/2014,0.496773
7/22/2014,1.25,7/28/2014,0.502414
7/23/2014,1.25,7/29/2014,0.48521
7/24/2014,1.25,7/30/2014,0.540197
7/25/2014,1.25,7/31/2014,0.537959
7/28/2014,1.25,8/1/2014,0.540899
7/29/2014,1.25,8/4/2014,0.532417
7/30/2014,1.25,8/5/2014,0.532346
7/31/2014,1.25,8/6/2014,0.532965
8/1/2014,1.25,8/7/2014,0.512064
8/4/2014,1.25,8/8/2014,0.540865
8/5/2014,1.25,8/11/2014,0.548377
8/6/2014,1.25,8/12/2014,0.556972
8/7/2014,1.25,8/13/2014,0.530572
8/8/2014,1.25,8/14/2014,0.516566
8/11/2014,1.25,8/15/2014,0.491349
8/12/2014,1.25,8/18/2014,0.517355
8/13/2014,1.25,8/19/2014,0.531104
8/14/2014,1.25,8/20/2014,0.541203
8/15/2014,1.25,8/21/2014,0.521046
8/18/2014,1.25,8/22/2014,0.514766
8/19/2014,1.25,8/25/2014,0.508888
8/20/2014,1.25,8/26/2014,0.511973
8/21/2014,1.25,8/27/2014,0.499253
8/22/2014,1.25,8/28/2014,0.487908
8/25/2014,1.25,8/29/2014,0.487359
8/26/2014,1.25,9/2/2014,0.525671
8/27/2014,1.25,9/3/2014,0.540321
8/28/2014,1.25,9/4/2014,0.479476
8/29/2014,1.25,9/5/2014,0.491192
9/2/2014,1.25,9/8/2014,0.503462
9/3/2014,1.3125,9/9/2014,0.467483
9/4/2014,1.125,9/10/2014,0.489316
9/5/2014,1.125,9/11/2014,0.486805
9/8/2014,1.125,9/12/2014,0.535862
9/9/2014,1.125,9/15/2014,0.526161
9/10/2014,1.125,9/16/2014,0.529114
9/11/2014,1.125,9/17/2014,0.50456
9/12/2014,1.125,9/18/2014,0.510068
9/15/2014,1.125,9/19/2014,0.482219
9/16/2014,1.125,9/22/2014,0.471425
9/17/2014,1.0625,9/23/2014,0.452802
9/18/2014,1.0625,9/24/2014,0.465352
9/19/2014,1.0625,9/25/2014,0.440116
9/22/2014,1.0625,9/26/2014,0.440515
9/23/2014,1.0625,9/29/2014,0.425168
9/24/2014,1.0625,9/30/2014,0.433365
9/25/2014,1.0625,10/1/2014,0.390185
9/26/2014,1.0625,10/2/2014,0.401106
9/29/2014,1.0625,10/3/2014,0.403282
9/30/2014,1.0625,10/6/2014,0.391297
10/1/2014,1.0625,10/7/2014,0.360845
10/2/2014,1.0625,10/8/2014,0.352809
10/3/2014,1.0625,10/9/2014,0.369655
10/6/2014,1.0625,10/10/2014,0.367805
10/7/2014,1.0625,10/14/2014,0.52007
10/8/2014,1.0625,10/15/2014,0.474034
10/9/2014,1.0625,10/16/2014,0.500513
10/10/2014,1.0625,10/17/2014,0.473345
10/14/2014,1.625,10/20/2014,0.466407
10/15/2014,1.625,10/21/2014,0.471349
10/16/2014,1.625,10/22/2014,0.474644
10/17/2014,1.5,10/23/2014,0.486307
10/20/2014,1.5,10/24/2014,0.48389
10/21/2014,1.5,10/27/2014,0.474543
10/22/2014,1.5,10/28/2014,0.489176
10/23/2014,1.5,10/29/2014,0.424218
10/24/2014,1.5,10/30/2014,0.410746
10/27/2014,1.5,10/31/2014,0.414557
10/28/2014,1.5,11/3/2014,0.416974
10/29/2014,1.25,11/4/2014,0.413009
10/30/2014,1.25,11/5/2014,0.412181
10/31/2014,1.25,11/6/2014,0.412707
11/3/2014,1.25,11/7/2014,0.369365
11/4/2014,1.25,11/10/2014,0.407258
11/5/2014,1.25,11/12/2014,0.403424
11/6/2014,1.25,11/13/2014,0.358384
11/7/2014,1.25,11/14/2014,0.348618
11/10/2014,1.25,11/17/2014,0.349855
11/12/2014,1.25,11/18/2014,0.34218
11/13/2014,1.125,11/19/2014,0.349406
11/14/2014,1.125,11/20/2014,0.340837
11/17/2014,1.125,11/21/2014,0.333598
11/18/2014,1.125,11/24/2014,0.329202
11/19/2014,1.125,11/25/2014,0.317258
11/20/2014,1.125,11/26/2014,0.314751
11/21/2014,1.125,11/28/2014,0.305019
11/24/2014,1.125,12/1/2014,0.32878
11/25/2014,1.125,12/2/2014,0.34512
11/26/2014,1.125,12/3/2014,0.345847
11/28/2014,1.125,12/4/2014,0.334902
12/1/2014,1.25,12/5/2014,0.325406
