Date,Payup (ticks),Date,%OAS
8/22/2014,0.375,8/28/2014,0.189971
8/25/2014,0.375,8/29/2014,0.285282
8/26/2014,0.375,9/2/2014,0.298382
8/27/2014,0.375,9/3/2014,0.294044
8/28/2014,0.375,9/4/2014,0.303225
8/29/2014,0.5625,9/5/2014,0.311179
9/2/2014,0.5625,9/8/2014,0.315213
9/3/2014,0.5625,9/9/2014,0.323005
9/4/2014,0.5625,9/10/2014,0.333801
9/5/2014,0.5625,9/11/2014,0.336231
9/8/2014,0.5625,9/12/2014,0.366219
9/9/2014,0.5625,9/15/2014,0.361109
9/10/2014,0.5625,9/16/2014,0.363604
9/11/2014,0.5625,9/17/2014,0.366845
9/12/2014,0.5625,9/18/2014,0.368537
9/15/2014,0.5625,9/19/2014,0.354837
9/16/2014,0.5625,9/22/2014,0.352524
9/17/2014,0.5625,9/23/2014,0.344199
9/18/2014,0.5625,9/24/2014,0.351507
9/19/2014,0.5625,9/25/2014,0.336452
9/22/2014,0.5625,9/26/2014,0.333452
9/23/2014,0.5625,9/29/2014,0.32408
9/24/2014,0.5625,9/30/2014,0.328839
9/25/2014,0.5625,10/1/2014,0.299707
9/26/2014,0.5625,10/2/2014,0.303781
9/29/2014,0.5625,10/3/2014,0.306876
9/30/2014,0.5625,10/6/2014,0.301942
10/1/2014,0.5625,10/7/2014,0.286171
10/2/2014,0.5625,10/8/2014,0.277471
10/3/2014,0.5625,10/9/2014,0.282273
10/6/2014,0.5625,10/10/2014,0.278521
10/7/2014,0.5625,10/14/2014,0.2806
10/8/2014,0.5625,10/15/2014,0.243334
10/9/2014,0.5625,10/16/2014,0.264752
10/10/2014,0.5625,10/17/2014,0.277403
10/14/2014,0.625,10/20/2014,0.270954
10/15/2014,0.625,10/21/2014,0.273743
10/16/2014,0.625,10/22/2014,0.275921
10/17/2014,0.625,10/23/2014,0.282136
10/20/2014,0.625,10/24/2014,0.283313
10/21/2014,0.625,10/27/2014,0.280731
10/22/2014,0.625,10/28/2014,0.291006
10/23/2014,0.625,10/29/2014,0.244727
10/24/2014,0.625,10/30/2014,0.241679
10/27/2014,0.625,10/31/2014,0.246921
10/28/2014,0.625,11/3/2014,0.254422
10/29/2014,0.5,11/4/2014,0.252988
10/30/2014,0.5,11/5/2014,0.255069
10/31/2014,0.5,11/6/2014,0.25764
11/3/2014,0.5,11/7/2014,0.218678
11/4/2014,0.5,11/10/2014,0.225052
11/5/2014,0.5,11/12/2014,0.226766
11/6/2014,0.5,11/13/2014,0.223775
11/7/2014,0.4375,11/14/2014,0.217519
11/10/2014,0.4375,11/17/2014,0.219537
11/12/2014,0.4375,11/18/2014,0.21524
11/13/2014,0.4375,11/19/2014,0.219463
11/14/2014,0.4375,11/20/2014,0.214686
11/17/2014,0.4375,11/21/2014,0.210701
11/18/2014,0.4375,11/24/2014,0.209324
