Date,Payup (ticks),Date,%OAS
12/13/2013,0.0625,12/17/2013,0.148001
12/16/2013,0.0625,12/18/2013,0.157591
12/17/2013,0.0625,12/19/2013,0.161969
12/18/2013,0.0625,12/20/2013,0.15013
12/19/2013,0.0625,12/23/2013,0.155244
12/20/2013,0.0625,12/24/2013,0.164714
12/23/2013,0.0625,12/26/2013,0.165274
12/24/2013,0.0625,12/27/2013,0.164882
12/26/2013,0.0625,12/30/2013,0.079221
12/27/2013,0.0625,12/31/2013,0.081357
12/30/2013,0.03125,1/2/2014,0.088039
12/31/2013,0.03125,1/3/2014,0.089332
1/2/2014,0.03125,1/6/2014,0.087067
1/3/2014,0.03125,1/7/2014,0.084467
1/6/2014,0.03125,1/8/2014,0.084716
1/7/2014,0.03125,1/9/2014,0.050744
1/8/2014,0.03125,1/10/2014,0.047647
1/9/2014,0.03125,1/13/2014,0.045901
1/10/2014,0.03125,1/14/2014,0.095747
1/13/2014,0.03125,1/15/2014,0.096862
1/14/2014,0.0625,1/16/2014,0.093699
1/15/2014,0.0625,1/17/2014,0.092045
1/16/2014,0.0625,1/21/2014,0.091083
1/17/2014,0.0625,1/22/2014,0.094586
1/20/2014,0.0625,1/23/2014,0.090223
1/21/2014,0.0625,1/24/2014,0.086473
1/22/2014,0.0625,1/27/2014,0.089781
1/23/2014,0.0625,1/28/2014,0.087833
1/24/2014,0.0625,1/29/2014,0.082962
1/27/2014,0.0625,1/30/2014,0.083241
1/28/2014,0.0625,1/31/2014,0.121223
1/29/2014,0.0625,2/3/2014,0.119868
1/30/2014,0.0625,2/4/2014,0.123276
1/31/2014,0.09375,2/5/2014,0.128497
2/3/2014,0.09375,2/6/2014,0.129867
2/4/2014,0.09375,2/7/2014,0.12699
2/5/2014,0.09375,2/10/2014,0.127056
2/6/2014,0.09375,2/11/2014,0.131907
2/7/2014,0.09375,2/12/2014,0.137353
2/10/2014,0.09375,2/13/2014,0.132922
2/11/2014,0.09375,2/14/2014,0.137564
2/12/2014,0.09375,2/18/2014,0.135242
2/13/2014,0.09375,2/19/2014,0.137632
2/14/2014,0.09375,2/20/2014,0.139152
2/17/2014,0.09375,2/21/2014,0.137667
2/18/2014,0.09375,2/24/2014,0.13861
2/19/2014,0.09375,2/25/2014,0.131725
2/20/2014,0.09375,2/26/2014,0.128484
